Title + Content,Target
Banxico mantendrá prudencia y cerrará el año con tasa en 10% Los analistas consideran que el mensaje del banco central es más laxo que la decisión de agosto y esperan que haya dos recortes más de 25 puntos base.,Economy
"Enrique Dussel Peters*: China: ¿desarrollo a través de política industrial? Enfatizamos en la  colaboración del 11 de septiembre de este año la profunda competencia entre Estados Unidos y China por el liderazgo tecnológico global. Esto hubiera sido impensable todavía hace dos décadas y a principios del siglo XXI, bajo el lema de la “China barata”.",Economy
"Infonavit maneja 2.4 billones de pesos en activos: Carlos Martínez Los fondos del instituto han aumentado por los aumentos salariales, las mayores aportaciones patronales, la fiscalización a empresas, los programas de regularización de créditos.",Economy
"Tequila, en la mira de China Qionglai, Chengdú., En medio de las montañas que albergan uno de los sitios más grandes de observación de luciérnagas de Asia, está creciendo el atractivo mexicano como parte de la comercialización de destilados. Qionglai –un condado con 2 mil 300 años de historia que se remiten a la antigua Ruta de la Seda– busca incluir al tequila en su proyecto de erigir la meca de las bebidas espirituosas; e incluso importar el jugo de agave para producción local.",Economy
Confía sector empresarial en remontar pronóstico de crecimiento El Consejo Coordinador Empresarial (CCE) confió en que la economía mexicana superará los pronósticos de crecimiento que apuntan hacia la desaceleración.,Economy
"El desempleo en Alemania aumenta más de lo previsto Berlín. El número de desempleados en Alemania aumentó más de lo previsto en septiembre, en una nueva señal de los retos a los que se enfrenta la mayor economía de Europa.",Economy
"EU pide ""implementación rigurosa"" de plan de certificación de aguacate de México Las ventas de aguacate mexicano a Estados Unidos se han disparado 48% desde 2019, hasta alcanzar un valor de más de 3,000 millones de dólares el año pasado.",Economy
"Sheinbaum se reúne con directivos de la danesa Helax La presidenta electa, Claudia Sheinbaum, se reunió ayer con integrantes de la empresa danesa Helax, que desarrolla un proyecto de hidrógeno verde con una inversión de 10 mil millones de dólares, como parte de los polos de bienestar en el Istmo de Tehuantepec.",Economy
La CNBV buscará regular reportes de ciberseguridad El regulador busca que todas las empresas que ofrezcan un servicio financiero deban homologar los criterios para reportar cuando han sido víctimas de un ataque cibernético.,Economy
"Mexico necesita una política industrial acorde a la economía actual: IMCO El centro de investigación apunta que en los últimos 20 años, el valor agregado a la producción de exportaciones manufactureras se ha estancado.",Economy
"Comce espera inversiones por 48,000 mdd, pese a reforma judicial El presidente del Consejo Empresarial Mexicano de Comercio Exterior destacó que prevén que la Inversión Extranjera Directa cierre 2024 en 40,000 millones de dólares, 11% más respecto a 2023.",Economy
"Retrasos del ferrocarril México-EU afectan el suministro agrícola Chicago. Los retrasos en el transporte ferroviario están perturbando el comercio de exportación entre Estados Unidos y México y obstaculizando las cadenas de suministro agrícola en plena cosecha de otoño boreal, denunciaron ayer organizaciones agrarias.",Economy
"El gobierno de Sheinbaum necesitará una nueva política para atraer inversiones Consumada la desaparición de ProMéxico, los esfuerzos por atraer inversión extranjera se dividieron. Los especialistas cuestionan si con un ente líder podría lograrse aún más.",Economy
"HR Ratings baja previsión de crecimiento a 1.4% para México en 2024 La agencia calificadora ve un ambiente de incertidumbre por el cambio de administración y las reformas de AMLO, por lo que también recortó su pronóstico para 2025.",Economy
Peligra economía de México si Trump gana y cumple con aranceles: Moody's La agencia calificadora anticipa que la economía mexicana sufriría una recesión en 2025 y una mayor inflación.,Economy
"Concentra la manufactura el flujo de inversión extranjera: SE Entre enero de 2023 y septiembre de 2024, el sector privado realizó 575 anuncios de inversión en México por más de 170 mil 644 millones de dólares, revelan datos actualizados de la Secretaría de Economía (SE).",Economy
"El peso mexicano se mantiene bajo las 20 unidades por dólar Tras la aprobación de la reforma judicial y la baja en la inflación en EU, la moneda se apreció 1.48% frente a las 20.09 unidades por dólar reportadas al cierre del martes.",Economy
"Empresas de EU reactivarán anuncios de inversión; confían en Sheinbaum Tras detener un anuncio importante de inversión por la reforma judicial, la American Society of Mexico informó que en próximas fechas se retomará, pero con cautela.",Economy
"Los salarios, programas sociales y remesas mantienen el consumo en México Pese a la inflación y mayor tasa de interés, el consumo privado en México ha sido un pilar para la economía, pero a esta tendencia le queda poco tiempo, advierten analistas.",Economy
Mercado Pago recibe financiamiento de JP Morgan para apoyar a Pymes mexicanas La plataforma logra un acuerdo con el banco de inversión de 250 millones de dólares para apoyar a pequeños negocios en el país.,Economy
"Fed baja tasas medio punto porcentual; aduce ""confianza"" en control de inflación Los responsables de la política monetaria prevén que el tipo de referencia de la Reserva Federal caiga otro medio punto porcentual a finales de este año.",Economy
"Impulsa la CRE infraestructura para autos eléctricos Las disposiciones administrativas en materia de electromovilidad emitidas por la Comisión Reguladora de Energía (CRE) no sólo impulsarán el desarrollo de la infraestructura para el uso de automóviles eléctricos e híbridos, sino también el ordenamiento en el Sistema Eléctrico Nacional (SEN), de acuerdo con el propio regulador.",Economy
"Denuncian competencia desleal de ambulantes en compraventa de divisas Los centros cambiarios, pequeños establecimientos para comprar y vender monedas hasta el equivalente a 10 mil dólares, enfrentan competencia desleal con entidades ambulantes que realizan la misma actividad, de acuerdo con la asociación que representa al sector.",Economy
"México va a facilitar y respaldar inversiones de EU: Marcelo Ebrard Luego de aprobada la reforma judicial, el próximo secretario de Economía revivió y posteó un video en redes sociales en el que dice que la integración de las dos economías avanza a paso acelerado.",Economy
"Lactalis reduce en casi 10% adquisición de leche en Francia El grupo Lactalis, líder mundial del sector lácteo, anunció que reducirá a finales de año los volúmenes de leche recogidos en granjas francesas y destinados a los mercados internacionales, para centrarse en los productos vendidos en Francia.",Economy
BBVA advierte que reforma al Poder Judicial socava el Estado de derecho Un análisis del banco considera que las perspectivas de crecimiento económico de México también pueden deteriorarse.,Economy
"Cifras verdes * Como llave de los programas de planeación de ciudades inteligentes y verdes, la bicicleta ha recuperado relevancia en los proyectos urbanos.",Economy
"Estos son las mercancías que más importa México desde el exterior Los países a los que más le compra México son Estados Unidos, que representa casi 43% del total de las importaciones, seguido por China, con 20% y Japón, con 3%.",Economy
"El imperio de la bicicleta recupera terreno en Pekín Pekín. Un recién llegado a Pekín puede tener cierta paranoia, confundida con certeza, de que será atropellado. Más temprano que tarde un auto, bicicleta, motocicleta o triciclo podría darle un empujón y dejarle a un costado de la acera sobándose los raspones entre la risa y el asombro, buscando curitas en una tienda de conveniencia.",Economy
"Yellen considera ""señal muy positiva"" recorte de tasas de la Fed La medida ""refleja confianza de parte de la Fed en que la inflación cedió y está en camino hacia la meta de 2% (anual)"", expresó la secretaria del Tesoro de EU.",Economy
"Una jubilación digna se complica cada vez más para los mexicanos Una quinta parte de los empleados en el país contempla jubilarse a los 66 años o más, mientras que otro 86% admite ahorrar menos de lo que debería hacerlo en la actualidad.",Economy
"Seguridad energética, amenazada a nivel mundial por tensiones geopolíticas: WEF La transición energética a nivel global observa avances, en particular en las economías desarrolladas, así como China y Brasil. No obstante, la equidad ha retrocedido y las tensiones geopolíticas causan incertidumbre en la seguridad energética, revela un informe del Foro Económico Mundial (WEF, por sus siglas en inglés).",Economy
"Enrique Galván Ochoa: Dinero La presidenta de la República    que tomará posesión el próximo martes, Claudia Sheinbaum Pardo, asistió al congreso nacional de Morena y dijo que no será un partido de Estado; habrá una distancia. Sin que nadie se lo pidiera abdicó al título de jefa de partido, quien ya es jefa de Gobierno, jefa de Estado y comandanta suprema de las fuerzas armadas. La organización guinda enarbolará la bandera de la 4T. Fue fundada por el presidente Andrés Manuel López Obrador. Ha anunciado mil veces que se retirará a su quinta de Palenque, donde, asegura, llevará una vida de aislamiento de la política y los políticos. Incluso no recibirá a amigos. Dos de su círculo más íntimo fueron elegidos para dirigir formalmente al partido: Luisa María Alcalde, como presidenta y Andrés Andy López Beltrán como secretario de Organización. Serán sus ojos y su voz.",Economy
"Carlos Fernández-Vega: México SA Ernesto Zedillo fue uno    de los seis depredadores del Estado instalados en Los Pinos durante el régimen neoliberal y, al igual que los otros gerentes de la misma estirpe, se dedicó a entregar los bienes de la nación al gran capital. Si bien su sello sexenal fue el ilegal “rescate” de la banca, vía Fobaproa, este personaje que ahora intenta reivindicar la derecha autóctona fue más allá, siempre en contra de los intereses nacionales.",Economy
Openbank lanza su lista de espera para clientes mexicanos Openbank México abre en su sitio web la lista de espera para aquellos usuarios que quieran acceder a la oferta de este nuevo banco digital.,Economy
El endeudamiento de mexicanos en el exterior representa 35% del PIB El Banco de México (Banxico) dio a conocer que en el segundo trimestre del año se redujo el endeudamiento del mundo desde el 42% reportado en el primer trimestre.,Economy
"La Reserva Federal de EU ya no es referente de la política monetaria global Los bancos centrales de diversos países realizaron una serie de movimientos en sus tasas de interés esta semana, encabezados por la Reserva Federal de Estados Unidos (Fed), que el miércoles recortó sus tasas de referencia por primera vez desde 2020.",Economy
"Con AMLO, México se consolidó como el principal socio de EU Durante la administración del presidente Andrés Manuel López Obrador (AMLO), por primera vez en la historia, México se convirtió y se consolidó como el principal socio comercial de Estados Unidos, la mayor potencia económica del mundo. Sin embargo, dicen especialistas, en el futuro cercano aún quedan retos importantes, por ejemplo, definir la relación con otro gigante mundial, China, y la revisión del T-MEC, instrumento que potenció la relación.",Economy
"Alistan inauguración del Museo Vivo del Muralismo A pocos días del final del gobierno del presidente Andrés Manuel López Obrador, concluyeron las obras de restauración, rehabilitación y mantenimiento del Museo Vivo del Muralismo (MVM), que se prevé inaugurar esta semana en el edificio histórico de la Secretaría de Educación Pública (SEP), reconocido como patrimonio mundial de la Organización de Naciones Unidas para la Educación, la Ciencia y la Cultura (Unesco).",Economy
Trump amaga con arancel de 100% a autos que entren por la frontera con México El candidato presidencial dijo que la única manera de que se libren de esa cuota es si quieren construir una planta en Estados Unidos.,Economy
"Moody's prevé que reforma judicial debilite la calidad crediticia de México Los cambios en el sistema judicial perjudicarían a las futuras inversiones en nearshoring, dice la agencia calificadora.",Economy
"Cotiza el peso prácticamente sin cambios a la espera del recorte de tasas del BdeM Ahora la incógnita en la política monetaria de México es sobre recorte a la tasa de referencia de un cuarto o medio punto porcentual, que el Banco de México (BdeM) despejará el jueves. Mientras tanto, el peso mexicano se operó ayer con cautela.",Economy
"Volkswagen negocia con sindicatos Después del explosivo anuncio de Volkswagen de que podría cerrar fábricas en Alemania por primera vez, la dirección de la empresa y los sindicatos iniciarán tensas conversaciones sobre un nuevo acuerdo salarial. La empresa ha subrayado repetidamente que sus costes son excesivos y sus márgenes de beneficio demasiado bajos, especialmente en su marca principal.",Economy
"Los Cetes reducen rendimiento previo a decisión de Banxico La próxima semana, el Banco de México (Banxico) dará a conocer su decisión de política monetaria y los Cetes disminuyeron los rendimientos en todos los plazos.",Economy
Mexicanos gastan 12% más en bebidas energéticas Datos de Kantar muestran que en los últimos años ha aumentado tanto el número de litros comprados como el precio de este tipo de bebidas.,Economy
"¿Dónde hay mayor brecha salarial por género en México? Banxico realizó un análisis de las brechas salariales de género en las regiones de México, los resultados demuestran que el norte es donde hay mayor diferencia de remuneración entre hombres y mujeres.",Economy
"El 24% de los créditos hipotecarios es cofinanciado con Infonavit y Fovissste La Asociación de Bancos de México dijo que de enero a julio de este año, 16,100 créditos que ha dado la banca han tenido cofinanciamiento con los institutos para trabajadores.",Economy
"Afores ganan $ 8,359 mdp por gestionar ahorro de trabajadores Las ganancias que obtuvieron las Administradoras de Fondos para el Retiro (Afore) en los primeros ocho meses de 2024 por cuidar los recursos pensionarios de millones de mexicanos aumentaron 32 por ciento de manera anual, con cifras al cierre de agosto pasado, revelan datos oficiales.",Economy
Los rendimientos de los Cetes tocan su nivel más bajo desde enero Los rendimientos de los Cetes a 28 días tuvieron la tasa más baja desde enero pasado ante la expectativa de que Banxico haga más recortes a la tasa de referencia.,Economy
Banxico ejecuta nuevo recorte a la tasa a 10.5% El banco central hizo un segundo recorte consecutivo a la tasa de referencia en un contexto de menor inflación.,Economy
"Desequilibrio en la balanza comercial acumuló 10 mil 438 mdd hasta agosto La balanza comercial del país observó en agosto de 2024 un déficit de 4 mil 868 millones de dólares, dinamismo que se explicó por el retroceso de uno por ciento en las exportaciones frente a igual periodo del año anterior, informó el Instituto Nacional de Estadística y Geografía (Inegi).",Economy
"Él es Antonio Martínez Dagnino, jefe del SAT en el gobierno de Sheinbaum Antonio Martínez Dagnino llegó a la jefatura del SAT en octubre del 2022, luego de que Raquel Buenrostro pasara a tomar el liderazgo en la Secretaría de Economía.",Economy
"Por primera vez en 2 años, tasa de Cetes baja de 10% Después de casi dos años de ofrecer rendimientos anuales de doble dígito, la tasa de interés de los Certificados de la Tesorería de la Federación (Cetes) ha caído por debajo de 10 por ciento. Según los analistas, esto indica que los mercados anticipan que el Banco de México (BdeM) reducirá su tasa de referencia el próximo jueves en línea con la Reserva Federal de Estados Unidos.",Economy
"José Antonio Rojas Nieto: La economía de Estados Unidos: la cuarta La apreciadísima doctora    Edith Klimovsky Barón, profesora distinguida de la UAM Azcapotzalco, presentó en el reciente congreso de Economía Matemática de Tlaxcala una ponencia en la que plantea –Edith dixit– los ejes que determinan y muestran la relación entre salarios y beneficios. Relación fundamental desde los Clásicos, evidente en Marx y, sin duda –a pesar de todo– en los Neoclásicos.",Economy
"La inversión extranjera cae en los estados más “atractivos” para el nearshoring La falta de energía eléctrica, escasez de agua y mano de obra, además de una infraestructura rebasada para el transporte le ponen freno a las decisiones de inversión.",Economy
"Tribunal da 5 días a X para validar a su representante legal en Brasil Río de Janeiro., La red social X nombró un representante legal en Brasil, una de las exigencias para volver a funcionar en el país, pero seguirá suspendida hasta cumplir otros requisitos judiciales. El Tribunal Supremo de Brasil dio a la plataforma social X, propiedad de Elon Musk, cinco días para presentar documentos que validen a su nuevo representante legal en el país, mostró el sábado una decisión judicial.",Economy
"El impacto del nearshoring y las tendencias laborales según MetLife México La escasez de talento calificado, la importancia de beneficios competitivos y la necesidad de una cultura organizacional sólida son los principales desafíos a los que se enfrentan las empresas",Economy
"Ocupa México séptimo lugar en adopción de inteligencia artificial México es uno de los países adoptantes de inteligencia artificial (IA), con un índice de 46.85 puntos, lo que lo coloca en la séptima posición entre 19 que se encuentran incorporando esta tecnología, informó la Comisión Económica para América Latina y el Caribe (Cepal).",Economy
"Anuncios de inversión en México suman 59,900 mdd en primeros nueve meses de 2024 La Secretaría de Economía identifica 197 anuncios públicos entre enero y septiembre. Estados Unidos encabeza los anuncios.",Economy
"Confirma Sheinbaum salida de Gabriel Yorio de la Subsecretaría de Hacienda El subsecretario de Hacienda, Gabriel Yorio González, no repetirá en el cargo durante el próximo sexenio, así lo confirmó la próxima titular del Ejecutivo federal.",Economy
"Pemex envía combustible de la Refinería Olmeca a India Petróleos Mexicanos (Pemex) envió este mes su primer cargamento de combustible de su nueva refinería Olmeca a India, una señal de progreso después de múltiples retrasos y costos en espiral, según datos de embarque y fuentes de la industria.",Economy
Banxico sólo tiene espacio para hacer recorte de 25 puntos Los analistas consideran que el banco central debe tener cautela al bajar tasas en periodos de volatilidad y descartan que hagan un recorte de 50 puntos como lo hizo la Reserva Federal.,Economy
"Termina la semana el peso con pérdida de uno por ciento El peso cerró con un retroceso de uno por ciento esta semana, marcada por el anuncio de política monetaria del banco central de Estados Unidos y también afectado por la cautela de los inversionistas que aguardan el anuncio del Banco de México la próxima semana.",Economy
"Aumentó el ingreso de divisas turísticas; elevar la llegada de viajeros es el gran reto Uno de los indicadores que marcan la potencialidad turística de una nación es la captación de divisas de los viajeros internacionales, afirma Miguel Torruco, titular de la Secretara de Turismo (Sectur). Medido de esa forma, a lo largo de este sexenio, el país ha incrementado su presencia a nivel mundial, según muestran datos oficiales.",Economy
"Recauda el SAT en seis años 3.5 billones de pesos Durante el sexenio que está por concluir, el Servicio de Administración Tributaria (SAT) recaudó 3.5 billones de pesos mediante auditorías y promoción de cumplimiento, lo que representó 2.3 billones de pesos más que en el sexenio anterior y un crecimiento real de 120.2 por ciento a agosto de este año.",Economy
"Mexicana presenta el avión Embraer que se sumará a su flota en 2025 Zumpango, Méx., Con el fin de consolidarse en la industria del transporte aéreo nacional, Mexicana de Aviación, la aerolínea del Estado mexicano, presentó el avión Embraer E195-E2, modelo del que se adquirieron 20 unidades y que la aerolínea empezará a recibir a partir de mayo de 2025.",Economy
"Gasolinas y diésel van por su primer mes sin subsidios Brindar menores estímulos ha permitido recaudar mayores ingresos a la secretaría de Hacienda; de enero a agosto de este año, ha recaudado 82% más dinero por IEPS a estos combustibles.",Economy
México y EU acuerdan que Sader supervise el aguacate para exportación Los gobiernos de México y Estados Unidos acordaron esta transferencia de responsabilidades para agilizar el comercio.,Economy
"China, campo de batalla para Apple y Huawei con sus nuevos teléfonos de alta gama Los nuevos modelos de Apple y Huawei salieron a la venta de manera simultánea este viernes en China, donde los usuarios hicieron largas filas para adquirir los dispositivos de alta gama de estas dos marcas que compiten en el mercado chino, uno de los más grandes e importantes para ambas compañías.",Economy
Fitch y S&P descartan degradar calificación de México por reforma judicial Las agencias calificadoras ven finanzas sólidas y esperan una prudencia fiscal con Claudia Sheinbaum.,Economy
"China presenta medidas de relajación monetaria para reactivar la economía El Banco Popular de China recortará el tipo de interés de las operaciones dobles a siete días en 0.2 puntos porcentuales, hasta el 1.5%.",Economy
"Silvia Ribeiro*: Ayotzinapa, ni impunidad ni olvido Sin saber su paradero, sin justicia y en un tortuoso camino de encubrimientos e impunidad, se cumplen este 26 se septiembre 10 años de la desaparición forzada de 43 estudiantes de la escuela normal Raúl Isidro Burgos en Ayotzinapa y el asesinato de seis personas, tres de ellos estudiantes.",Economy
Es innecesaria una reforma fiscal en el siguiente sexenio El presidente Andrés Manuel López Obrador aseguró que no es necesaria una reforma fiscal en el futuro si se mantiene la fórmula de combate a la corrupción y una política de austeridad republicana.,Economy
"Yorio dejará su cargo como subsecretario de Hacienda, adelanta Bloomberg News El funcionario dejará el puesto que ocupa en la Secretaría de Hacienda y Crédito Púbico desde 2019. La dependencia indicó a Expansión que no tiene información al respecto.",Economy
"BBVA mantiene su confianza en México ante la transición presidencial El país sigue siendo atractivo a largo plazo gracias a su estructura de costos y apalancamiento en comparación con Estados Unidos, dijo Onur Genç, consejero delegado de BBVA.",Economy
"Acierto del SAT, las auditorías a grandes causantes: analistas Fiscalizar primero a grandes contribuyentes y de ahí hacerlo con el resto de causantes fue una de las estrategias más exitosas del Servicio de Administración Tributaria (SAT) para evitar que los ingresos que sustentan el erario cayeran en esta administración.",Economy
"Cetes a dos años reducen rendimientos a un dígito, anticipa recorte de Banxico Todos los plazos de los Cetes redujeron sus ganancias, pero el plazo de dos años ofrece la tasa más baja de 9.92%, a la espera de que Banxico haga un nuevo recorte.",Economy
El déficit fiscal de México crece 54% en agosto y supera el billón de pesos La Secretaría de Hacienda y Crédito Público destacó que los Requerimientos Financieros del Sector Público sumaron 1.109 billones de pesos.,Economy
"Las Afores registran ganancias en agosto; las más altas en 9 meses Las Afores registraron plusvalías de 231,284.6 millones de pesos en agosto, el monto más alto desde noviembre del año pasado.",Economy
"Fomentar vivienda de interés social y eliminar corrupción, retos del Infonavit Analistas señalan que el instituto tiene pendientes en materia de avanzar en la digitalización y la agilización de trámites, así como en mejorar los rendimientos en la subcuenta de vivienda.",Economy
"Reservas internacionales alcanzan marca histórica Las reservas internacionales cerraron la semana que concluyó el 20 de septiembre con un saldo de 226 mil 465 millones de dólares, un incremento de 356 millones de dólares en relación con la semana precedente, reveló el Banco de México (BdeM).",Economy
"México registra déficit comercial de 4,868 mdd en agosto Las exportaciones mexicanos cayeron 1% y las importaciones crecieron 5.7%, de acuerdo con el Inegi.",Economy
"La BMV gana 1.1% en la semana; peso pierde 28 centavos El peso revirtió sus ganancias iniciales, un día después del impulso registrado por el anuncio del Banco de México de que recortó su tasa de interés.",Economy
"Claudia Sheinbaum se reunirá con empresarios de Estados Unidos en octubre En medio de voces empresariales que dicen que las inversiones se han detenido por la reforma judicial, Marcelo Ebrard anunció la asistencia de la próxima presidenta de México en el CEO Dialogue.",Economy
Las sequías impactan el precio y peso de la carne de res: Banxico El Banco de México destacó que las sequías provocan que los productores de carne sacrifiquen al ganado antes de tiempo para que no pierdan peso; lo que llega a provocar inflación en el mediano plazo.,Economy
"Ciudades de todo el globo viven burbuja inmobiliaria: estudio Miami, Tokio y Zúrich encabezan la lista de las ciudades con mayor riesgo de burbuja inmobiliaria a nivel mundial, debido a la elevada amenaza en sus mercados de vivienda, reveló el UBS Global Real Estate Bubble Index 2024.",Economy
"Pemex requerirá 50,200 mdd en los tres primeros años de Sheinbaum, prevé Moody's Sin el apoyo del gobierno la calificación real de Pemex sería una Ca, es decir con un 80% de incumplimiento de sus compromisos financieros.",Economy
"David Márquez Ayala: Reporte económico Entre los múltiples logros de    la administración que ahora termina, la producción de alimentos y el avance en la autosuficiencia no es, desafortunadamente, uno de ellos. La producción de los cuatro granos básicos de la alimentación mexicana (maíz, trigo, frijol y arroz) ascendió en 2023 a 31.9 millones de toneladas, apenas 1.0% sobre la producción de 2018 (Gráfico 1). Por productos, en el periodo la producción de maíz aumentó 1%, y la de trigo 18.1, y decrecieron la de frijol –38.3% y la de arroz 11.2%.",Economy
"Banqueros esperan que leyes secundarias de reforma judicial den certidumbre Tras la aprobación de la reforma al Poder Judicial,  los banqueros esperan que en las leyes secundarias se afinen detalles que permitan una reforma ""exitosa"".",Economy
"En 2026, Petróleos Mexicanos requerirá 19 mil millones de dólares del gobierno federal Petróleos Mexicanos (Pemex) requerirá del gobierno federal 19 mil millones de dólares en 2026 para cubrir sus necesidades de efectivo, operativas y de pago de deuda, aseguró Roxana Muñoz, vicepresidenta y analista senior de la calificadora Moody’s.",Economy
"Inversiones en México se mantendrán, pese a débil Estado de Derecho: UBS El banco de inversión dijo que México mantendrá sus inversiones, aunque sin aprovechar el potencial que ofrece el nearshoring.",Economy
Mercado Pago lo hace oficial: presentó solicitud para ser banco digital La cuenta digital busca la aprobación de licencia bancaria ante la Comisión Nacional Bancaria y de Valores para ofrecer servicios de banca múltiple.,Economy
"Miguel Pineda: Negocios  y empresas A diferencia de lo que    regularmente se piensa, no es la producción lo que marca el desarrollo sino la demanda creciente de bienes y servicios. Por ello, sociedad que no consume tiende a quedarse estancada.",Economy
"¿Abren los bancos el 1 de octubre? Esto dice el calendario de la CNBV El 1 de octubre, Claudia Sheinbaum toma posesión como la primera presidenta de México, esto implica un suceso de trascendencia nacional, por lo cual la mayoría de los empleados descansará.",Economy
"Denuncian a Visa por monopolio en Estados Unidos El Departamento de Justicia de Estados Unidos busca denunciar a la empresa  por monopolio en el mercado de tarjetas de débito, de acuerdo con un reporte de Blomberg.",Economy
Proyecto del ministro Pérez Dayán impedirá a la UIF bloquear cuentas bancarias por lavado El ministro Alberto Pérez Dayán propondrá el endurecimiento de los requisitos para que la Unidad de Inteligencia Financiera (UIF) pueda asegurar cuentas bancarias cuyos titulares son sospechosos de operaciones de lavado de dinero.,Economy
"Desacelera la inflación anual por cuarta quincena consecutiva La inflación general de la primera quincena de septiembre en México se desaceleró a 4.66 por ciento anual, su menor nivel desde la segunda quincena de mayo de 2024, revelaron cifras del Instituto Nacional de Estadística y Geografía (Inegi).",Economy
"León Bendesky: El ejemplo El escritor inglés H.G. Wells apuntó que la Historia y la supervivencia misma dependen de una carrera entre la educación y la catástrofe. Esta idea es adecuada para reflexionar sobre cuestiones que hoy son relevantes como la persistente violencia que hay en el mundo, o bien, la incapacidad de la humanidad para contener la degradación del medio ambiente.",Economy
"De Pemex a Infonavit, él es Octavio Romero Oropeza La presidenta electa, Claudia Sheinbaum, dio a conocer que Romero Oropeza estará al frente del Instituto del Fondo Nacional de la Vivienda para los Trabajadores.",Economy
"Expertos: el mayor desastre ecológico en la Riviera Maya La mina Sac-Tun, antes conocida como Calica, propiedad de Vulcan Materials es “el mayor desastre ecológico” en la Riviera Maya, pues durante más de tres décadas se extrajo material para exportar por barco a Estados Unidos, de acuerdo con especialistas y el gobierno mexicano.",Economy
"La SICT entrega 549 obras carreteras El programa carretero que echó a andar la administración del presidente Andrés Manuel López Obrador benefició a 55 millones de habitantes de forma directa. Además, las 549 obras realizadas, que representan 227 mil 464 millones de pesos, son casi uno por ciento del producto interno bruto (PIB), informó Jorge Nuño Lara, titular de la Secretaría de Infraestructura, Comunicaciones y Transportes (SICT).",Economy
Economía del país transita sin crisis &#160;,Economy
"¿Por qué es importante tener un seguro para tu negocio? Un seguro no solo cubre los daños materiales, sino que también puede asegurar la continuidad de las operaciones en caso de un siniestro, destaca la AMIS.",Economy
"Eliminación de subsidios a gasolinas impedirá bajas en sus precios La medida de disminución de los estímulos fiscales obedece más a la necesidad de incrementar la recaudación de impuestos para reducir el déficit fiscal, consideran especialistas.",Economy
"Búsqueda de un segundo empleo se dispara en varias entidades; Morelos encabeza En México, dentro de la población subocupada, 328,971 personas están en condición de búsqueda de trabajo adicional, indican cifras del Inegi del segundo trimestre de 2024.",Economy
"RappiCard alcanza los 5,107 millones de pesos en su cartera de crédito La empresa resalta que parte de su estrategia es ofrecer un proceso de solicitud y aprobación en solo dos minutos y una entrega de la tarjeta física en 30 minutos.",Economy
"Las auditorías dan ingresos por 3.5 billones de pesos al SAT De estos recursos, 1.426 billones de pesos se obtuvieron por auditorías a grandes contribuyentes, informa el fisco.",Economy
"Se estanca la producción de granos en  el sexenio La producción de granos y oleaginosas en México se ha incrementado 37 por ciento desde la entrada en vigor del Tratado de Libre Comercio de América del Norte (TLCAN), actualmente Tratado México, Estados Unidos y Canadá (T-MEC), hasta la fecha; sin embargo, en este sexenio el crecimiento se ha estancado, revelan datos oficiales.",Economy
"Pekín recorta tasas para estimular la economía Pekín. El Banco Central de China anunció ayer nuevas medidas para impulsar la economía, mediante un recorte de diferentes tasas de interés, incluida una de referencia e hipotecaria, así como una reducción del depósito que los bancos deben mantener como reserva.",Economy
